"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category"
"2027","EDGECLIFF","NSW",,"CITY EAST DC","202","N1","010","BONDI","Delivery Area                                     "
"2027","POINT PIPER","NSW",,"CITY EAST DC","202","N1","010","BONDI","Delivery Area                                     "
"2028","DOUBLE BAY","NSW",,"CITY EAST DC","202","N1","010","BONDI","Delivery Area                                     "
"2029","ROSE BAY","NSW",,"ROSE BAY-DEL","202","N1","010","BONDI","Delivery Area                                     "
"2030","DOVER HEIGHTS","NSW",,"ROSE BAY DC","202","N1","010","BONDI","Delivery Area                                     "
"2030","ROSE BAY NORTH","NSW",,"ROSE BAY DC","202","N1","010","BONDI","Delivery Area                                     "
"2030","VAUCLUSE","NSW",,"ROSE BAY DC","202","N1","010","BONDI","Delivery Area                                     "
"2030","WATSONS BAY","NSW",,"ROSE BAY DC","202","N1","010","BONDI","Delivery Area                                     "
"2031","CLOVELLY","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2031","CLOVELLY WEST","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2031","RANDWICK","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2031","ST PAULS","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2032","DACEYVILLE","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2032","KINGSFORD","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2033","KENSINGTON","NSW",,"WATERLOO DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2034","COOGEE","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2035","MAROUBRA","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2035","PAGEWOOD","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","CHIFLEY","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","EASTGARDENS","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","HILLSDALE","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","LA PEROUSE","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","LITTLE BAY","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","MALABAR","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","MATRAVILLE","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","PHILLIP BAY","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2036","PORT BOTANY","NSW",,"BOTANY DC","202","N1","010","BONDI","Delivery Area                                     "
"2037","GLEBE","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2038","ANNANDALE","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2039","ROZELLE","NSW",,"ROZELLE DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2040","LEICHHARDT","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2040","LILYFIELD","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2041","BALMAIN","NSW",,"ROZELLE DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2041","BIRCHGROVE","NSW",,"ROZELLE DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2042","ENMORE","NSW","Newtown","CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2042","NEWTOWN","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2043","ERSKINEVILLE","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2044","ST PETERS","NSW",,"ST PETERS DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2044","ST PETERS DC","NSW","PO Boxes","ST PETERS DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2044","SYDENHAM","NSW",,"ST PETERS DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2044","TEMPE","NSW",,"ST PETERS DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2045","DOBROYD POINT","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2045","HABERFIELD","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2046","ABBOTSFORD","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2046","CANADA BAY","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2046","CHISWICK","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2046","FIVE DOCK","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2046","RODD POINT","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2046","RUSSELL LEA","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2046","WAREEMBA","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2047","DRUMMOYNE","NSW",,"FIVE DOCK DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2048","STANMORE","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2048","WESTGATE","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2049","LEWISHAM","NSW",,"ST PETERS DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2049","PETERSHAM","NSW",,"ST PETERS DC","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2050","CAMPERDOWN","NSW",,"CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2050","MISSENDEN ROAD","NSW","PO Boxes","CAMPERDOWN DELIVERY CENTRE","210","N1","011","LEICHHARDT","Delivery Area                                     "
"2052","UNSW SYDNEY","NSW",,"WATERLOO DC","210","N1","011","LEICHHARDT","LVR                                               "
"2055","NORTH SYDNEY","NSW","Competition Mail","NORTH SYDNEY DC","226","N1","007","CHATSWOOD","LVR                                               "
"2057","CHATSWOOD","NSW","PO Boxes","CHATSWOOD DC","226","N1","007","CHATSWOOD","Post Office Boxes                                 "
"2059","NORTH SYDNEY","NSW","PO Boxes","NORTH SYDNEY DC","226","N1","007","CHATSWOOD","Post Office Boxes                                 "
"2060","LAVENDER BAY","NSW",,"NORTH SYDNEY DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2060","MCMAHONS POINT","NSW",,"NORTH SYDNEY DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2060","NORTH SYDNEY","NSW",,"NORTH SYDNEY DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2060","NORTH SYDNEY SHOPPINGWORLD","NSW",,"NORTH SYDNEY DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2060","WAVERTON","NSW",,"NORTH SYDNEY DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2061","KIRRIBILLI","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2061","MILSONS POINT","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2062","CAMMERAY","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2063","NORTHBRIDGE","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2064","ARTARMON","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2065","CROWS NEST","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2065","GORE HILL","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2065","GREENWICH","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2065","NAREMBURN","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2065","ROYAL NORTH SHORE HOSPITAL","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2065","ST LEONARDS","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2065","WOLLSTONECRAFT","NSW",,"CROWS NEST DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2066","LANE COVE","NSW",,"LANE COVE DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2066","LINLEY POINT","NSW",,"LANE COVE DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2066","LONGUEVILLE","NSW",,"LANE COVE DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2066","NORTHWOOD","NSW",,"LANE COVE DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2066","RIVERVIEW","NSW",,"LANE COVE DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2067","CHATSWOOD","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2067","CHATSWOOD DC","NSW","PO Boxes","CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2067","CHATSWOOD WEST","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2068","CASTLECRAG","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2068","MIDDLE COVE","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2068","WILLOUGHBY","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2069","CASTLE COVE","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2069","ROSEVILLE","NSW",,"CHATSWOOD DC","226","N1","007","CHATSWOOD","Delivery Area                                     "
"2070","EAST LINDFIELD","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2070","LINDFIELD","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2070","LINDFIELD WEST","NSW","PO Boxes","PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2071","KILLARA","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2072","GORDON","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2073","PYMBLE","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2073","WEST PYMBLE","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2074","NORTH TURRAMURRA","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2074","SOUTH TURRAMURRA","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2074","TURRAMURRA","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2074","WARRAWEE","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2075","ST IVES","NSW",,"PYMBLE DC","226","N1","003","WARRINGAH","Delivery Area                                     "
"2076","NORMANHURST","NSW",,"WAHROONGA DC","226","N1","004","GOSFORD","Delivery Area                                     "
"2076","WAHROONGA","NSW",,"WAHROONGA DC","226","N1","004","GOSFORD","Delivery Area                                     "
"2077","ASQUITH","NSW",,"HORNSBY DC","226","N1","004","GOSFORD","Delivery Area                                     "
"2077","HORNSBY","NSW",,"HORNSBY DC","226","N1","004","GOSFORD","Delivery Area                                     "
